Year,Team Number,City,State,Country,Team Name,latitude,longitude
2013,4523,Pryor,Oklahoma,USA,4523: MC Robo,36.3069611,-95.3137817
2013,4525,St. Thomas,Ontario,Canada,4525: Renaissance Robotics,42.7532997,-81.1652985
2013,4526,Terrebonne,QuTbec,Canada,4526: LTomTga,45.7100983,-73.6552963
2013,4528,Queens,New York,USA,4528: Automatons,40.7140007,-73.8299866
2013,4529,Armadale,Victoria,Australia,4529: AI Robotics,-37.8555298,145.0208282
2013,4531,Mishicot,Wisconsin,USA,4531: STEMpunk,44.2399597,-87.6425934
2013,4533,Mt Pleasant,South Carolina,USA,4533: Wando Adv. Robotics,32.801281,-79.8894501
2013,4534,Wilmington,North Carolina,USA,4534: Wired Wizards,34.2349701,-77.9459915
2013,4536,Saint Paul,Minnesota,USA,4536: MinuteBots,44.943821,-93.0933228
2013,4537,Adelaide,South Australia,Australia,4537: RoboRoos,-34.9248009,138.5910034
2013,4538,Newport News,Virginia,USA,4538: Enginuity,37.0828781,-76.4802322
2013,4539,Frazee,Minnesota,USA,4539: KAOTIC Robotics,46.7282486,-95.7003098
2013,4541,Severn,Maryland,USA,4541: CAV-ineers,39.1372108,-76.6912231
2013,4543,San Jose,California,USA,4543: The Illuminators,37.3385811,-121.8855667
2013,4546,Dover,New Hampshire,USA,4546: ShockWave,43.1934586,-70.8741837
2013,4547,Johnstown,Pennsylvania,USA,4547: WestyTek,40.3272591,-78.9183502
2013,4549,South St. Paul,Minnesota,USA,4549: Iron Bulls,44.8913307,-93.037178
2013,4550,Greenwood Village,Colorado,USA,4550: Something's Bruin,39.609169,-104.904007
2013,4553,Columbus,Mississippi,USA,4553: Patriobots,33.4950294,-88.4288025
2013,4555,Skowhegan,Maine,USA,4555: Sprocketology,44.7674904,-69.7151108
2013,4557,Middletown,Connecticut,USA,4557: FullMetal Falcons,41.5626602,-72.6498413
2013,4561,Research Triangle Park,North Carolina,USA,4561: TerrorBytes,35.9047661,-78.8686905
2013,4562,Dunnellon,Florida,USA,4562: RIOT,29.0474892,-82.4630585
2013,4564,Brewer,Maine,USA,4564: Orange Chaos,44.7954216,-68.7647018
2013,4565,Mesa,Arizona,USA,4565: Coyotes,33.4170418,-111.831459
2013,4567,Seaford,New York,USA,4567: The Mechanized Mafia,40.6660385,-73.4873962
2013,4568,North Adams,Michigan,USA,4568: Robot Commander,41.9709015,-84.5264587
2013,4570,Lubbock,Texas,USA,4570: Estacado Robodors,33.5845108,-101.8450089
2013,4571,New York,New York,USA,4571: Rambots,40.7820015,-73.8317032
2013,4572,Redding,Connecticut,USA,4572: BArlow RobAutics,41.3043594,-73.3826523
2013,4573,South River,New Jersey,USA,4573: SRNJRambotics,40.450489,-74.381958
2013,4575,Broomall,Pennsylvania,USA,4575: The Tin Mints,39.9806213,-75.3595428
2013,4576,Knoxville,Tennessee,USA,4576: Red Nation Robotics,35.9604912,-83.9209137
2013,4578,Westchester,California,USA,4578: CometBots,33.9619713,-118.3966446
2013,4579,Federal Way,Washington,USA,4579: RoboEagles,47.3011284,-122.3298492
2013,4580,Indianapolis,Indiana,USA,4580: Conductors,39.7669106,-86.1499634
2013,4582,Myrtle Beach,South Carolina,USA,4582: Robohawks,33.6935616,-78.8826599
2013,4583,San Diego,California,USA,4583: Robosaurus,32.7156906,-117.1617203
2013,4584,Mexicali,Baja California,Mexico,4584: SentinelFox Engineering,32.6020012,-115.3889999
2013,4585,Midvale,Utah,USA,4585: Husky Robotics,40.6107597,-111.9087219
2013,4586,modiin,HaMerkaz (Central),Israel,4586: PRIMO,31.8866806,35.0195808
2013,4587,Houston,Texas,USA,4587: Jersey Voltage,29.7604504,-95.3697815
2013,4590,Kfar Hayarok,Tel-Aviv,Israel,4590: Greenblitz,32.0823593,34.8096161
2013,4592,Hollywood,Florida,USA,4592: M3 Mighty Mechanical Mustangs,26.0104103,-80.16008
2013,4593,Rapid City,South Dakota,USA,4593: Rapid Acceleration,44.0811615,-103.2308884
2013,4594,Montreal,QuTbec,Canada,4594: PhTminix,45.5172005,-73.5498962
2013,4595,Windsor,Ontario,Canada,4595: Infinity,42.3153,-83.0157013
2013,4597,Edinburg,Texas,USA,4597: SABERBOTS,26.3011608,-98.1606979
2013,4598,Sandy,Utah,USA,4598: ICARUS INNOVATED,40.5701294,-111.8954697
2013,4600,St. Louis,Missouri,USA,4600: Tech Titans,38.6277504,-90.1995621
2013,4601,Canfield,Ohio,USA,4601: Circuit Birds,41.0247498,-80.7592392
2013,4603,Gomez Palacio,Durango,Mexico,4603:  Leones FrancTs,25.5785599,-103.4874496
2013,4604,Calgary,Alberta,Canada,4604: Intimitrons from Area 51,51.0452194,-114.0630188
2013,4607,Becker,Minnesota,USA,4607: C.I.S.,45.3935318,-93.8758698
2013,4608,Tekoa,Washington,USA,4608: Duct Tape Warriors,47.2267914,-117.0735092
2013,4610,Bastrop,Texas,USA,4610: BearTecs,30.1105404,-97.3193817
2013,4611,Lewis Center,Ohio,USA,4611: O-Zone,40.1992798,-83.0100784
2013,4612,oklahoma city,Oklahoma,USA,4612: RoboRockets,35.4720306,-97.5210724
2013,4613,Sydney,New South Wales,Australia,4613: Barker Redbacks,-33.8740005,151.2030029
2013,4614,St Marys,New South Wales,Australia,4614: Purple Monkey Dishwasher,-33.7472496,150.7715149
2013,4615,Chambersburg,Pennsylvania,USA,4615: Steel Trojans,39.9374313,-77.6607513
2013,4616,San Diego,California,USA,4616: Team Pharaohs,32.7156906,-117.1617203
2013,4617,London,Ontario,Canada,4617: DAUN ( Dumbledore's Army of United Nerds),42.9868889,-81.2462082
2013,4618,Stoney Creek,Ontario,Canada,4618: Newman Robotics,43.2212677,-79.7400513
2013,4619,Huntington Beach,California,USA,4619: HawkBots,33.6788902,-118.0015717
2013,4622,Land O Lakes,Florida,USA,4622: Wildcats,28.2232704,-82.45755
2013,4623,Little Falls,Minnesota,USA,4623: Flyer Robotics,45.9771805,-94.3707962
2013,4624,Owatonna,Minnesota,USA,4624: Rebel Alliance,44.09338,-93.2293777
2013,4625,Fort Mcmurray,Alberta,Canada,4625: Trappers,56.7271996,-111.3802795
2013,4626,Brooklyn Center,Minnesota,USA,4626: Iron Centaurs,45.0693283,-93.3081589
2013,4627,Calgary,Alberta,Canada,4627: Manning Robotics,51.0452194,-114.0630188
2013,4628,Hamden,Connecticut,USA,4628: Sintian Robotics,41.3839684,-72.9017029
2013,4630,Clinton,Tennessee,USA,4630: Robodragon,36.1007195,-84.1331024
2013,4632,Monticello,Minnesota,USA,4632: Monti-Pythons,45.3051414,-93.7945709
2013,4633,Calgary,Alberta,Canada,4633: Bobcats,51.0452194,-114.0630188
2013,4634,Calgary,Alberta,Canada,4634: The Wolfbotz,51.0452194,-114.0630188
2013,4635,Monterrey,Nuevo Le=n,Mexico,4635: Eugenio,25.6709709,-100.3099823
2013,4637,Philadelphia,Pennsylvania,USA,4637: BambieBotz,39.9522781,-75.1624527
2013,4638,Germantown,Maryland,USA,4638: Jagbots,39.1821785,-77.2700424
2013,4639,Katy,Texas,USA,4639: RoboSpartan,29.7674007,-95.8287964
2013,4640,new york,New York,USA,4640: Metallic Panthers 4640,40.7820015,-73.8317032
2013,4641,Red Oak,Texas,USA,4641: PEN (Professional Engineering Nerds),32.5150986,-96.801712
2013,4643,Butte County,California,USA,4643: Thunderbird Robotics,37.2551003,-119.6175232
2013,4645,Chicago,Illinois,USA,4645: X-Machina,41.8842506,-87.6324463
2013,4646,Des Moines,Iowa,USA,4646: Team ASAP,41.5897598,-93.6156464
2013,4648,Jordan,Minnesota,USA,4648: Techno-Tech,44.6662712,-93.6267471
2013,4649,TEL AVIV,Tel-Aviv,Israel,4649: HeavyMech,32.0852585,34.7901306
2013,4653,Ramsey,New Jersey,USA,4653: Ironmen Robotics,41.0582886,-74.1439819
2013,4654,Deming,Washington,USA,4654: Mountaineers,48.8262291,-122.2168274
2013,4655,Rockton,Illinois,USA,4655: Stateline Robotics,42.4525185,-89.0717926
2013,4656,Two Harbors,Minnesota,USA,4656: Rock Solid Robotics,47.0257111,-91.66642
2013,4657,Saint Croix Falls,Wisconsin,USA,4657: Saints,45.4026184,-92.6431198
2013,4661,bet-hasmonai,HaMerkaz (Central),Israel,4661: The Red Pirates,32.0735245,34.8722534
2013,4662,Scappoose,Oregon,USA,4662: Byte Sized Robotics,45.7576714,-122.8766327
2013,4663,Belle Plaine MN,Minnesota,USA,4663: Cyber Tigers,46.3493614,-94.1983719
2013,4664,Andover,Minnesota,USA,4664: Butler Bots,45.2438507,-93.3061829
2013,4665,Glencoe,Minnesota,USA,4665: Predators,44.7720413,-94.1537933
2013,4669,San Francisco,California,USA,4669: ESM Robotics,37.7771187,-122.4196396
2013,4671,Pierz,Minnesota,USA,4671: Mechaneers,45.9811897,-94.1049728
2013,4674,Bemidji,Minnesota,USA,4674: Robojacks,47.4731407,-94.8796463
2013,4676,Palos Hills,Illinois,USA,4676: Battery Chargers,41.7037697,-87.8297424
2013,4678,Breslau,Ontario,Canada,4678: CyberCavs,43.4786606,-80.4144363
2013,4680,Detroit,Michigan,USA,4680: Az-Tech Eagles,42.3316803,-83.0479965
2013,4681,Everett,Washington,USA,4681: Murphy's law,47.9765892,-122.2059326
2013,4682,Seattle,Washington,USA,4682: BraveBots,47.603569,-122.3294525
2013,4683,Marysville,Washington,USA,4683: Full-metal Robotics,48.0611,-122.1769028
2013,4685,Mexico City,Distrito Federal,Mexico,4685: Aztlavolt,19.4319496,-99.1331329
2013,4687,Long Lake,Minnesota,USA,4687: Spartans,44.9880905,-93.5738831
2013,4688,Belle River,Ontario,Canada,4688: Saints Bot,42.2930603,-82.7063217
2013,4692,Toutle,Washington,USA,4692: Metal Mallards,46.3476601,-122.7066193
2013,4693,Rockford,Minnesota,USA,4693: Syntax Error,45.086731,-93.7353592
2013,4694,Amarillo,Texas,USA,4694: Atomic Armadillo's,35.2072487,-101.8338928
2013,4696,el paso,Texas,USA,4696: RoboAzTechs,31.7591591,-106.4874878
2013,4698,Sacramento,California,USA,4698: Rio Raidicons,38.5793304,-121.4908981
2013,4701,Savannah,Georgia,USA,4701: Warriors (Team W.I.R.E.),32.0809097,-81.0911865
2013,4702,Chicago,Illinois,USA,4702: CyberDoggz,41.8842506,-87.6324463
2013,4704,Timmins,Ontario,Canada,4704: Northern Lights Robotics,48.4860001,-81.3271027
2013,4707,Santo Domingo,Distrito Nacional (Santo Domingo),Dominican Republic,4707: TEAM FORCE,18.4853001,-69.9100037
2013,4711,Camarillo,California,USA,4711: The Flying Aces,34.2233009,-119.0507202
2013,4714,Richmond,Virginia,USA,4714: The Millennium Falcons,37.540699,-77.4336472
2013,4715,Cooks,Michigan,USA,4715: Big Bay Black Bears,45.8952293,-86.5491028
2013,4716,Windsor,Ontario,Canada,4716: Purple Raiders,42.3153,-83.0157013
2013,4717,Lubbock,Texas,USA,4717: The Outlaws,33.5845108,-101.8450089
2013,4718,Toronto,Ontario,Canada,4718: RoboPanthers,43.6573982,-79.4328003
2013,4721,Memphis,Tennessee,USA,4721: Tiger Bots,35.1497612,-90.0492477
2013,4723,Puebla,Puebla,Mexico,4723: EARTH,19.0408993,-98.1380997
2013,4726,Asotin,Washington,USA,4726: Robo Dynasty,46.34058,-117.047821
2013,4728,Cold Spring,Minnesota,USA,4728: Rocori Robotics,45.4552689,-94.428978
2013,4729,Sydney,New South Wales,Australia,4729: EMUs (Experimental Mayhem Unit),-33.8740005,151.2030029
2013,4730,Albany,Georgia,USA,4730: Terminators,31.580759,-84.1560135
2013,4731,Morelia,Michoac§n,Mexico,4731: MONARCH-E,19.7029209,-101.1936493
2013,4732,Thunder Bay,Ontario,Canada,4732: SWC Robotics,48.381691,-89.2454987
2013,4733,Calgary,Alberta,Canada,4733: Scarlett Robotics,51.0452194,-114.0630188
2013,4734,Lubbock,Texas,USA,4734: The Iron Plainsmen,33.5845108,-101.8450089
2013,4735,Torreon,Coahuila,Mexico,4735: DEROF,25.5249996,-103.3170013
2013,4737,West bloomfiled,Michigan,USA,4737: Atomigators,42.5402184,-83.3643265
2013,4738,San Diego,California,USA,4738: Patribots,32.7156906,-117.1617203
2013,4739,Normanhurst,New South Wales,Australia,4739: Thunderbolts Robotics,-33.7213402,151.096756
2013,4740,Nashville,Tennessee,USA,4740: Sparta Bots,36.1678391,-86.7781601
2013,4741,Redwood Falls,Minnesota,USA,4741: WingNuts,44.535141,-95.1108398
2013,4744,Hadera,Haifa,Israel,4744: Ninjas,32.4398308,34.9174385
2013,4746,Monterrey,Nuevo Le=n,Mexico,4746: Alpha Gear,25.6709709,-100.3099823
2013,4748,Charleston,South Carolina,USA,4748: Bulldog Autobots,32.7811508,-79.9316025
2013,4749,Johns Creek,Georgia,USA,4749: Pisgah Robotics,34.0235596,-84.1892929
2013,4750,Pennsauken,New Jersey,USA,4750: BERT,39.955761,-75.058342
2013,4757,Petach Tikva,HaMerkaz (Central),Israel,4757: Talos,32.0893745,34.888134
2013,4758,Detroit,Michigan,USA,4758: RoboBlazers,42.3316803,-83.0479965
2013,4761,Reading,Massachusetts,USA,4761: The Robockets,42.5259094,-71.1037827
2013,4762,St. Charles,Minnesota,USA,4762: Robo-Saints,43.971859,-92.0686722
2013,4763,FULLERTON,California,USA,4763: i to the Fourth Robotics,33.8703194,-117.9291
2013,4765,Los Altos Hills,California,USA,4765: PWRUP,37.3846092,-122.1386719
2013,4767,Shelby,North Carolina,USA,4767: C4,35.2916718,-81.5401993
2013,4768,Detroit,Michigan,USA,4768: Comets,42.3316803,-83.0479965
2013,4769,St Petersburg,Florida,USA,4769: Nerdvana,27.7711906,-82.6387634
2013,4773,Bronx,New York,USA,4773: Steel Horses,40.8372917,-73.8860092
2013,4774,Sydney,New South Wales,Australia,4774: The Drop Bears,-33.8740005,151.2030029
2013,4775,Mexico City,Distrito Federal,Mexico,4775: Aztech Robotics,19.4319496,-99.1331329
2013,4776,Howell,Michigan,USA,4776: S.C.O.T.S. Bots,42.6054382,-83.9249115
2013,4778,Chanhassen,Minnesota,USA,4778: Stormbots,44.8632011,-93.5379105
2013,4779,Marine City,Michigan,USA,4779: RoboSapiens,42.7197609,-82.4925079
2013,4780,Parma,Ohio,USA,4780: Tenacious Drones,41.3841896,-81.7346497
2013,4781,Connersville,Indiana,USA,4781: RoboSpartans,39.6412582,-85.1377411
2013,4782,Hermosillo,Sonora,Mexico,4782: Borrebots CSN,29.0790405,-110.9469528
2013,4783,Ottawa,Ontario,Canada,4783: RoboRavens,45.3891983,-75.6880035
2013,4784,Afula,HaZafon (Northern),Israel,4784: ATOM,32.6110649,35.2974586
2013,4786,Glendale,Wisconsin,USA,4786: Nicolet FEAR,43.12677,-87.9280777
2013,4787,Chicago,Illinois,USA,4787: Axiom,41.8842506,-87.6324463
2013,4788,Bentley,Western Australia,Australia,4788: Ace of Spanners,-32.0019684,115.9187164
2013,4791,South Bend,Indiana,USA,4791: Pandroids,41.6790504,-86.2540436
2013,4792,North Las Vegas,Nevada,USA,4792: Desert Storm,36.1996613,-115.1186676
2013,4794,shaab,Haifa,Israel,4794: infinity,32.6147385,35.0195045
2013,4795,Chapel Hill,North Carolina,USA,4795: EastBots,35.9274521,-79.0392685
2013,4796,Hyde Park,Massachusetts,USA,4796: Cyber Dragons,42.2549515,-71.125618
2013,4799,Lazbuddie,Texas,USA,4799: Lazbuddie Robotics sponsored by Society of Women Engineers,34.3854485,-102.6115265
2013,4800,Las Vegas,Nevada,USA,4800: Rage Against the Machines,36.1719093,-115.1399689
2013,4801,Blacktown,New South Wales,Australia,4801: Blacktown Boys,-33.7725983,150.9081421
2013,4802,Blacktown,New South Wales,Australia,4802: Blacktown Girls,-33.7725983,150.9081421
2013,4804,Port Washington,Wisconsin,USA,4804: Port PiraTech,43.41399,-87.8702393
2013,4805,New Orleans,Louisiana,USA,4805: Robotic Warriors,29.9536991,-90.0777512
2013,4809,Marceline,Missouri,USA,4809: Black Knight Robotics,39.7122498,-92.9480286
2013,4810,Clinton Township,Michigan,USA,4810: I AM Robot,42.6005402,-82.933548
2013,4811,Madison Heights,Michigan,USA,4811: Majestic Eagles,42.5199814,-83.1094131
2013,4814,London,Ontario,Canada,4814: Team 4814 WE FIRST Incubator,42.9868889,-81.2462082
2013,4815,Center Line,Michigan,USA,4815: ELECTROPANTHERS,42.4774399,-83.0283737
2013,4816,Raleigh,North Carolina,USA,4816: Gadget Girls,35.785511,-78.6426697
2013,4817,Singapore,Central Singapore,Singapore,4817: One Degree North,1.2986799,103.8539963
2013,4818,West Fargo,North Dakota,USA,4818: The Herd,46.8725395,-96.8848419
2013,4819,Mt. Pleasant,Michigan,USA,4819: Flat Mountain Mechanics,43.597229,-84.7681503
2013,4821,Washington,District of Columbia,USA,4821: The Jokers,38.8903694,-77.0319595
2013,4823,Loris,South Carolina,USA,4823: Cyber-Manes,34.0559502,-78.8886032
2013,4824,Logansport,Indiana,USA,4824: BerryBots,40.7537498,-86.3602066
2013,4827,Negaunee,Michigan,USA,4827: Minerbotics,46.5068092,-87.612587
2013,4828,Raleigh,North Carolina,USA,4828: RoboEagles,35.785511,-78.6426697
2013,4829,Chapel Hill,North Carolina,USA,4829: Titanium Tigers,35.9274521,-79.0392685
2013,4835,Manistique,Michigan,USA,4835: Junkyard Dawgs,45.9526215,-86.2443237
2013,4840,Redford,Michigan,USA,4840: The Panthers,42.3984909,-83.2958374
2013,4841,Tucson,Arizona,USA,4841: Optimal Robotics,32.22155,-110.9697571
2013,4842,Chihuahua,Chihuahua,Mexico,4842: Botrregos,28.6397209,-106.0719528
2013,4845,Duluth,Minnesota,USA,4845: Lion Pride,46.7879601,-92.0998535
2013,4846,Gary,Indiana,USA,4846: G.I. Frost Bots,41.6037102,-87.3371735
2013,4847,Green Sea,South Carolina,USA,4847: Tech-No-Logic Trojans,34.1276588,-78.9755936
2013,4851,Detroit,Michigan,USA,4851: JungleBots,42.3316803,-83.0479965
2013,4852,Shallowater,Texas,USA,4852: The Eliminators,33.691021,-102.0002975
2013,4854,Detroit,Michigan,USA,4854: Trobots,42.3316803,-83.0479965
2013,4855,South Haven,Michigan,USA,4855: Ramageddon,42.4032097,-86.2726212
2013,4856,New York,New York,USA,4856: Double X,40.7820015,-73.8317032
2013,4859,Byron,Minnesota,USA,4859: The CyBears,44.0326385,-92.6455994
2014,4901,Columbia,South Carolina,USA,4901: Garnet Squadron,33.9988213,-81.045372
2014,4902,Burlington,Ontario,Canada,4902: The Wildebots,43.3737984,-79.7537994
2014,4903,Windsor,Ontario,Canada,4903: Mustangs,42.3153,-83.0157013
2014,4904,Hillsborough,California,USA,4904: Bot-Provoking,37.5778008,-122.3556519
2014,4905,Ayer,Massachusetts,USA,4905: Andromeda One,42.5594406,-71.5863876
2014,4906,Waterville,Maine,USA,4906: The Collective,44.5527916,-69.6313477
2014,4907,St. Thomas,Ontario,Canada,4907: Thunderstamps,42.7532997,-81.1652985
2014,4908,Duxbury,Massachusetts,USA,4908: Duxbury Dragons,42.0372887,-70.6895905
2014,4909,Billerica,Massachusetts,USA,4909: Bionics,42.56353,-71.2709885
2014,4910,Marietta,Georgia,USA,4910: East Cobb Robotics,33.9531898,-84.5458832
2014,4911,Seattle,Washington,USA,4911: CyberKnights,47.603569,-122.3294525
2014,4913,Anaheim,California,USA,4913: Huskyteers,33.8327599,-117.9157181
2014,4914,Toronto,Ontario,Canada,4914: Panthers,43.6573982,-79.4328003
2014,4915,Bainbridge Island,Washington,USA,4915: Spartronics,47.6269302,-122.5210037
2014,4917,Elmira,Ontario,Canada,4917: Sir Lancerbot,43.5986519,-80.5587311
2014,4918,Port Townsend,Washington,USA,4918: The Roboctopi,48.1212006,-122.7726288
2014,4919,Lemon Grove,California,USA,4919: Leodroids,32.740799,-117.0310822
2014,4920,Belle River,Ontario,Canada,4920: Belle River Automatons,42.2930603,-82.7063217
2014,4921,Harrow,Ontario,Canada,4921: HDHS HAWKTOBOTS,42.0355186,-82.9178925
2014,4923,Windsor,Ontario,Canada,4923: LaserBots,42.3153,-83.0157013
2014,4924,Chattanooga,Tennessee,USA,4924: STEM Pythons,35.0464401,-85.3094635
2014,4925,Wolfeboro,New Hampshire,USA,4925: The Resistance,43.5845184,-71.2112274
2014,4926,Columbus,Indiana,USA,4926: GalacTech,39.2014999,-85.9186783
2014,4929,Haverhill,Massachusetts,USA,4929: Maroon Monsoon,42.7775993,-71.0765381
2014,4930,Buffalo,New York,USA,4930: Electric Mayhem,42.8854408,-78.8784637
2014,4931,Edwardsville,Illinois,USA,4931: Edwardsville Technologies,38.8133698,-89.9568024
2014,4932,Leamington,Ontario,Canada,4932: Cougar Robotics,42.0307007,-82.5158997
2014,4933,Okmulgee,Oklahoma,USA,4933: Code Green,35.6232491,-95.975853
2014,4935,Charlotte,North Carolina,USA,4935: T-Rex,35.2228584,-80.8379593
2014,4936,Tecumseh,Ontario,Canada,4936: Viral Vortex,42.3260994,-82.8792038
2014,4938,Windsor,Ontario,Canada,4938: Falcons,42.3153,-83.0157013
2014,4939,Brampton,Ontario,Canada,4939: Allspark9,43.770401,-79.6707993
2014,4940,Windsor,Ontario,Canada,4940: Knight Vision,42.3153,-83.0157013
2014,4941,Macon,Georgia,USA,4941: RoboBibb,32.8396797,-83.6275787
2014,4942,Sherbrooke,QuTbec,Canada,4942: Spartech,45.4021988,-71.9470978
2014,4943,Shelburne,Ontario,Canada,"4943: R Cubed""  """,44.0828018,-80.1913986
2014,4944,Grand Junction,Colorado,USA,4944: The Hi Fives,39.0687904,-108.5644531
2014,4945,Snow Hill,Maryland,USA,4945: Titanium-Wrecks,38.1783714,-75.3939514
2014,4946,Bolton,Ontario,Canada,4946: ALPHA DOGS,43.8808403,-79.739418
2014,4947,Cowansville,QuTbec,Canada,4947: Fenix,45.2108002,-72.7528992
2014,4949,Riverdale,Maryland,USA,4949: Robo Panthers,38.9616508,-76.9282379
2014,4950,QuTbec,QuTbec,Canada,4950: Centaures,46.8123016,-71.2221985
2014,4951,King,Ontario,Canada,4951: CDS Cyclones,43.9305496,-79.5198364
2014,4952,Magog,QuTbec,Canada,4952: Les Carnicas,45.280899,-72.1432037
2014,4953,Shenzhen,Guangdong,China,4953: Laser Beam,22.5562191,114.1187897
2014,4954,Middletown,Delaware,USA,4954: Palindrome Robotics,39.4501915,-75.7168198
2014,4955,Lachine,QuTbec,Canada,4955: LA Tech,45.4476509,-73.6878128
2014,4956,Whitehall,Michigan,USA,4956: Robosharks,43.4144402,-86.3063965
2014,4957,MontrTal,QuTbec,Canada,4957: Lynx,45.5172005,-73.5498962
2014,4958,Langdon,New Hampshire,USA,4958: Robocats,43.1729889,-72.3848724
2014,4959,Kansas City,Missouri,USA,4959: Millennium Falcons,39.102951,-94.5830765
2014,4961,Almont,Michigan,USA,4961: Shock and Awe-sum,42.9210701,-83.0451279
2014,4964,Los Angeles,California,USA,4964: LA Streetbots,34.0534897,-118.2453232
